# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:22:50+08:00
# started_remote=2026-03-12T15:22:50+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 10666192 102856 2739972    0    0     0   156 2052 3626  0  1 98  1  0  0
 0  0      0 10666192 102856 2739972    0    0     0     0  914 1341  1  0 99  0  0  0
 0  0      0 10665688 102856 2739972    0    0     0     0 1890 3417  1  1 99  0  0  0
 2  0      0 10665436 102856 2739972    0    0     0     0  939 1465  0  0 100  0  0  0
 0  0      0 10668272 102856 2739976    0    0     0     0 3286 5032  1  2 97  0  0  0
 0  0      0 10667484 102864 2740056    0    0    12   196 1394 1853  1  0 99  0  0  0
 1  0      0 10667484 102864 2740052    0    0     0     0 1329 2059  0  0 99  0  0  0
 0  0      0 10666224 102864 2740052    0    0     0     0 1811 2828  0  1 99  0  0  0
 0  1      0 12734312    752 785192    0    0   140     0 1007 1378  1  3 96  0  0  0
 0  0      0 12721508    752 787396    0    0  2064     0 2671 4914  2  2 96  1  0  0
 0  0      0 12725832    760 787396    0    0     0   164 1229 1845  0  1 99  0  0  0
 0  0      0 12724584    888 787412    0    0   144     0 2184 3576  1  1 98  0  0  0
 0  0      0 12724120    888 788692    0    0  1280     0 1104 1526  0  1 99  0  0  0
 1  0      0 12720592   1056 789116    0    0   828   212 2955 4734  1  1 98  1  0  0
 1  0      0 12723832   1068 789432    0    0    16     0 1360 1808  0  1 98  1  0  0
 0  0      0 12721844   1072 789428    0    0     4   128 2460 3781  1  1 98  0  0  0
 0  0      0 12721844   1072 789452    0    0    40     0  905 1329  0  1 98  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12721844   1072 789468    0    0     8     0 2192 3530  1  1 98  0  0  0
 1  0      0 12721340   1072 789476    0    0     0     0 1076 1518  0  1 99  0  0  0
 0  0      0 12707496   1232 801476    0    0 12912   172 5088 7519  1  2 95  2  0  0
 0  0      0 12706996   1232 802268    0    0     0     0 1210 1653  1  1 99  0  0  0
 0  0      0 12705008   1232 802296    0    0    24   192 2364 3735  1  1 98  1  0  0
 0  0      0 12705008   1232 802304    0    0    12     0 1031 1505  0  1 99  0  0  0
 1  0      0 12702756   1232 802308    0    0     0     0 2238 3635  1  1 99  0  0  0
 0  0      0 12702252   1244 802308    0    0     4    68 1197 1724  0  1 99  1  0  0
 0  0      0 12704256   1244 802296    0    0     0     0 2083 3621  1  1 99  0  0  0
 0  0      0 12703904   1244 802296    0    0     0    76 1043 1515  1  0 99  0  0  0
 0  0      0 12702532   1244 802300    0    0     0     0 1919 3458  0  1 99  0  0  0
 1  0      0 12701020   1368 802312    0    0   136     0  980 1466  0  0 99  0  0  0
 0  0      0 12700264   1376 802352    0    0     8    64 2681 4279  1  1 98  1  0  0
 0  0      0 12700264   1376 802352    0    0     0     0 1690 2532  0  0 99  0  0  0
 0  0      0 12700020   1376 802336    0    0     0     0 2320 3693  1  1 99  0  0  0
 0  0      0 12700020   1380 802332    0    0     4    76  952 1393  0  0 99  0  0  0
 1  0      0 12698268   1380 802352    0    0    12     0 2277 3697  1  1 99  0  0  0
 0  0      0 12686436   1924 825208    0    0 23544    60 5605 7824  1  2 94  3  0  0
 1  0      0 12684420   1924 825384    0    0     0     0 1403 2292  0  1 99  0  0  0
 0  0      0 12683160   1924 825384    0    0     0     0 1678 2966  0  1 99  0  0  0
 1  0      0 12683160   1924 825404    0    0    16   136 1533 2186  0  0 99  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 12682944   1924 825404    0    0    32     0 2666 4649  1  1 98  0  0  0
 1  0      0 12680592   1932 825404    0    0     0    68 1368 1685  0  7 92  1  0  0
 1  0      0 12678256   1932 825528    0    0    24     0 2003 3761  1  9 90  1  0  0
 0  0      0 12679164   1932 825528    0    0     0     0  999 1417  0  1 99  0  0  0
 0  1      0 12678912   1932 825528    0    0    12     0 1678 3468  1  1 99  0  0  0
 1  0      0 12677652   2060 825544    0    0   128   204 1195 1741  1  1 99  0  0  0
 0  0      0 12677148   2068 825544    0    0     0    76 2290 3698  1  1 97  1  0  0
 0  0      0 12677652   2068 825544    0    0     0     0 1055 1437  0  1 99  0  0  0
 0  0      0 12676152   2068 825544    0    0     0     0 1750 3234  0  1 99  0  0  0
 0  0      0 12676152   2068 825544    0    0     0     0  880 1323  0  0 99  0  0  0
 1  0      0 12675404   2068 825544    0    0     0    52 2084 3668  0  1 99  0  0  0
 0  0      0 12674900   2076 825536    0    0    16    48 1028 1405  0  0 99  1  0  0
 0  0      0 12675396   2076 825572    0    0    12     0 2015 3509  1  1 98  0  0  0
 0  0      0 12675652   2076 825572    0    0     0     0  860 1331  0  0 100  0  0  0
 0  0      0 12674644   2076 825576    0    0     0     0 1837 3295  0  1 99  0  0  0
 1  0      0 12673132   2076 825572    0    0     0     0 1027 1575  1  0 99  0  0  0
 0  0      0 12672880   2084 825568    0    0     0    68 2032 3498  1  1 99  0  0  0
 0  0      0 12676944   2084 825548    0    0     0     0 1106 1472  0  0 100  0  0  0
 0  0      0 12680560   2084 825548    0    0     0     0 2170 3588  0  1 99  0  0  0
 0  0      0 12679564   2084 825564    0    0    12     0 1103 1515  0  0 99  0  0  0
 1  0      0 12681392   2084 825576    0    0     0     0 2387 3837  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12680636   2092 825576    0    0     0    80 1176 1543  0  0 98  1  0  0
 0  0      0 12679880   2092 825572    0    0     0     0 2222 3653  1  1 99  0  0  0
 0  0      0 12679880   2092 825572    0    0     0     0  966 1397  0  0 99  0  0  0
 0  0      0 12678872   2092 825572    0    0     0     0 1883 3515  0  1 99  0  0  0
 1  0      0 12678368   2108 825588    0    0    28     0 1277 1860  0  1 98  1  0  0
 0  0      0 12677108   2116 825588    0    0     0    60 1933 3578  0  1 99  0  0  0
 0  0      0 12676856   2116 825612    0    0     8    80 1688 2655  1  0 99  0  0  0
 0  0      0 12676856   2116 825612    0    0     0     0 2116 4289  1  1 99  0  0  0
 0  2      0 12680524   2116 825608    0    0     0    92  997 1478  0  0 99  0  0  0
 3  0      0 12722936    732 786052    0    0  1780     0 1300 2031  0  1 98  1  0  0
 1  0      0 12722348    880 787116    0    0   788    64 2299 4117  1  2 96  1  0  0
 0  0      0 12713900    964 789600    0    0  2484   148 2024 2853  1  1 98  1  0  0
 1  0      0 12712388    964 789636    0    0     4     0 1987 3586  1  1 99  0  0  0
 0  0      0 12713900    964 790908    0    0  1272     0 1155 1708  1  0 99  1  0  0
 0  0      0 12711636    964 790928    0    0    12    60 2207 3926  1  1 98  0  0  0
 0  0      0 12711888    972 790928    0    0     0    72 1130 1621  0  0 99  0  0  0
 0  0      0 12710908    972 790924    0    0     0     0 2040 3549  1  1 99  0  0  0
 0  0      0 12707436   1064 799448    0    0  9952   148 2669 3837  0  1 97  2  0  0
 0  0      0 12705940   1064 799936    0    0     0     0 1897 3429  1  1 99  0  0  0
 0  0      0 12704876   1064 800836    0    0     0     0 1184 1875  0  1 99  0  0  0
 1  0      0 12704876   1072 800848    0    0    12    64 2176 3602  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12704624   1072 800852    0    0     0     0 1045 1502  0  0 99  0  0  0
 0  0      0 12704120   1076 800852    0    0     4   156 2006 3385  0  1 99  0  0  0
 0  0      0 12708028   1076 800852    0    0     0     0  964 1367  0  0 99  0  0  0
 0  0      0 12705180   1076 800856    0    0     0     0 2330 4133  1  1 98  0  0  0
 1  0      0 12704928   1212 800876    0    0   148    68 1286 1759  1  0 98  2  0  0
 0  0      0 12703936   1212 800876    0    0     0     0 2355 3653  1  1 99  0  0  0
 0  0      0 12703936   1212 800876    0    0     0     0  954 1429  0  0 99  0  0  0
 0  0      0 12702968   1212 800872    0    0     0    44 2218 3469  1  1 99  0  0  0
 0  0      0 12702088   1212 800888    0    0    36     0 1926 3090  0  1 99  0  0  0
 2  0      0 12701108   1220 800924    0    0     0   144 2450 3776  1  1 98  0  0  0
 0  0      0 12700856   1220 800940    0    0    16     0 1113 1480  0  0 100  0  0  0
 0  0      0 12700856   1220 800968    0    0    24     0 2209 3629  1  1 98  0  0  0
 0  0      0 12701360   1224 800968    0    0     4   136  915 1397  0  0 99  0  0  0
 0  0      0 12700352   1224 800972    0    0     0     0 2337 3806  0  1 99  0  0  0
 1  0      0 12700856   1232 800972    0    0     0    64 1068 1586  0  0 99  0  0  0
 0  0      0 12700364   1232 800972    0    0     0     0 2361 3617  1  1 99  0  0  0
 0  0      0 12700616   1232 800980    0    0    12     0  978 1442  0  0 99  0  0  0
 1  0      0 12700112   1232 800980    0    0     0     0 1935 3219  1  1 99  0  0  0
 0  0      0 12699608   1232 800980    0    0     0    44 1308 1948  0  0 99  0  0  0
 1  0      0 12698948   1240 800980    0    0     0    40 1086 1432  0  1 98  1  0  0
 0  0      0 12699200   1240 800980    0    0     0     0 2187 3518  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12699200   1240 800984    0    0     0     0 1027 1492  0  0 99  0  0  0
 0  0      0 12700488   1240 800984    0    0     0     0 2143 3437  1  1 99  0  0  0
 1  0      0 12699740   1240 801000    0    0    12    32 1225 1856  0  0 99  0  0  0
 2  0      0 12700488   1248 801000    0    0     0    48 2295 3673  0  1 98  1  0  0
 0  0      0 12704856   1260 800996    0    0    20     0 1142 1565  0  0 99  1  0  0
 0  0      0 12703596   1264 801016    0    0    12     4 2178 3551  0  1 98  1  0  0
 0  0      0 12703596   1264 801028    0    0     0     0 1411 2472  0  0 99  0  0  0
 0  0      0 12702588   1264 801028    0    0     0    64 2232 3981  0  1 98  0  0  0
 0  0      0 12705684   1272 801056    0    0    28    72 1025 1519  0  0 99  1  0  0
 0  1      0 12701764   1272 801140    0    0    80    88 2645 4771  1  1 98  1  0  0
 0  0      0 12705780   1272 801152    0    0     0     4  912 1397  0  0 99  0  0  0
 0  0      0 12705120   1272 801176    0    0     0     0 2003 3330  0  1 99  0  0  0
 0  0      0 12704364   1272 801208    0    0    24     0 1243 1868  0  1 99  0  0  0
 0  0      0 12706476   1280 801192    0    0     0   288 2103 3696  0  1 98  1  0  0
 0  0      0 12706476   1280 801200    0    0    12     0 1063 1451  0  0 99  0  0  0
 0  0      0 12706476   1280 801200    0    0     0     0 2182 3500  0  1 99  0  0  0
 0  0      0 12706476   1280 801200    0    0     0     0  982 1446  0  0 99  0  0  0
 0  0      0 12704460   1280 801200    0    0     0     0 2330 3756  0  1 99  0  0  0
 1  0      0 12704208   1288 801204    0    0     0   120 1131 1567  0  0 98  1  0  0
 0  0      0 12703956   1288 801204    0    0     0     0 2035 3541  0  1 99  0  0  0
 0  0      0 12703956   1288 801216    0    0    12     0  893 1381  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 12703452   1288 801216    0    0     0     0 1893 3394  0  1 99  0  0  0
 1  0      0 12701184   1288 801220    0    0     0     0 1072 1699  0  0 99  0  0  0
 0  0      0 12700428   1296 801212    0    0     0    48 2085 3663  1  1 99  0  0  0
 1  0      0 12700688   1296 801208    0    0     0    40  927 1356  0  0 100  0  0  0
 0  0      0 12699700   1296 801232    0    0     8     0 2639 4623  0  1 98  0  0  0
 0  0      0 12699700   1296 801232    0    0    12     0 1261 1855  0  0 99  0  0  0
 1  0      0 12699476   1296 801244    0    0     0     0 2100 3481  0  1 99  0  0  0
 0  0      0 12698228   1296 801300    0    0    52     0 2421 3638  1  1 98  0  0  0
 0  0      0 12698732   1304 801396    0    0     0   260  986 1441  0  0 99  1  0  0
 0  0      0 12700020   1304 801396    0    0    24     0 2168 3740  0  1 99  0  0  0
 0  0      0 12703156   1304 801432    0    0    16     0 1077 1575  1  0 99  0  0  0
 0  0      0 12700980   1304 801440    0    0     0     0 2178 3875  0  1 99  0  0  0
 0  0      0 12700980   1304 801440    0    0     0    96 1097 1696  0  0 99  0  0  0
 0  0      0 12700728   1312 801440    0    0     0    64 1940 3423  1  1 99  0  0  0
 0  0      0 12700980   1312 801440    0    0     0    88  913 1538  0  0 99  0  0  0
 7  0      0 12675780   1992 801428    0    0   692     0 22608 42547 28  5 67  0  0  0
 0  0      0 12697852   2120 801460    0    0   140     0 11289 20904 11  2 87  0  0  0
 0  0      0 12696340   2120 801468    0    0     0     0 2107 3727  1  1 99  0  0  0
 0  0      0 12696592   2132 801456    0    0     0   244 1090 1483  0  0 98  1  0  0
 0  0      0 12696592   2156 801456    0    0    32   356 2309 4055  0  1 99  0  0  0
 0  0      0 12696844   2156 801512    0    0    12     0 1430 2092  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12696340   2284 801528    0    0   136     0 2738 4172  1  1 98  0  0  0
 0  0      0 12695584   2284 801528    0    0     0     0 1400 1752  1  0 99  0  0  0
 0  0      0 12695080   2292 801528    0    0     0   112 2454 3618  1  1 98  1  0  0
 0  0      0 12695080   2292 801528    0    0     0   132 1278 1635  0  0 99  0  0  0
 0  0      0 12695088   2292 801528    0    0     8     0 2252 3645  0  1 99  0  0  0
 0  0      0 12694576   2292 801536    0    0     0     0 1435 1965  0  1 99  0  0  0
 0  0      0 12692328   2292 801548    0    0     0     0 2319 3874  1  1 99  0  0  0
 0  0      0 12692824   2300 801548    0    0     0    60 1194 1497  0  0 99  0  0  0
 0  0      0 12691328   2300 801548    0    0     0     0 2221 3468  1  1 99  0  0  0
 0  0      0 12691104   2300 801548    0    0     0    48 1223 1589  0  0 99  0  0  0
 0  0      0 12690112   2300 801560    0    0     8     0 2500 4035  0  1 98  0  0  0
 0  0      0 12689592   2300 801560    0    0     0     0 1462 1862  0  0 99  0  0  0
 0  0      0 12689340   2308 801556    0    0     0    48 2097 3457  0  1 99  0  0  0
 0  0      0 12692800   2308 801568    0    0    36     0 1746 2401  1  0 99  0  0  0
 0  0      0 12690280   2308 801640    0    0     8   104 2221 3574  0  1 98  1  0  0
 0  0      0 12690028   2308 801648    0    0     0     0 1199 1763  0  1 99  0  0  0
 1  0      0 12693168   2308 801648    0    0    24    92 1737 2970  0  1 99  0  0  0
 0  0      0 12693600   2316 801672    0    0     8    76 1618 2548  0  0 98  1  0  0
 1  0      0 12693600   2316 801680    0    0     0     0 1270 1955  0  0 99  0  0  0
 1  0      0 12692912   2316 801688    0    0     8   160 1808 3430  0  1 99  0  0  0
 0  0      0 12694228   2316 801700    0    0    24     0 1683 2499  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12693164   2316 801724    0    0     0     0 1960 3763  1  1 99  0  0  0
 0  0      0 12693164   2324 801748    0    0     0    56  993 1440  0  0 99  1  0  0
 0  0      0 12692912   2324 801748    0    0     0     0 1928 3410  0  1 99  0  0  0
 0  0      0 12692912   2324 801748    0    0     8     0  927 1455  0  0 99  0  0  0
 0  0      0 12692408   2324 801760    0    0     0   128 2457 3939  0  1 99  0  0  0
 0  0      0 12692408   2324 801760    0    0     0     0 1099 1606  0  0 99  0  0  0
 0  0      0 12692408   2332 801764    0    0     0    88 2115 3463  1  1 98  1  0  0
 0  0      0 12692408   2332 801764    0    0     0     0  885 1371  0  0 99  0  0  0
 0  0      0 12691904   2332 801768    0    0     8     4 1911 3491  0  1 99  0  0  0
 0  0      0 12691920   2332 801776    0    0     0    68 1111 1818  0  0 99  0  0  0
 0  0      0 12691904   2332 801756    0    0     0     0 2070 3722  0  1 99  0  0  0
 1  0      0 12690140   2340 801760    0    0    36    48 1584 2314  1  0 98  1  0  0
 0  0      0 12687760   2340 801796    0    0     8     0 2391 4043  1  1 98  0  0  0
 0  0      0 12687548   2340 801804    0    0     0     0 1225 1661  0  0 99  0  0  0
 0  0      0 12688360   2340 801804    0    0    28     0 2410 4279  1  1 98  0  0  0
 0  0      0 12688808   2340 801836    0    0     8   124 1284 1782  0  0 99  1  0  0
 0  1      0 12690948   2348 801844    0    0     8    68 2317 3866  0  1 98  1  0  0
 0  0      0 12691104   2348 801848    0    0     0     0 1204 1669  0  0 99  0  0  0
 0  0      0 12691372   2348 801852    0    0     0     0 2732 4060  1  1 99  0  0  0
 0  0      0 12691860   2364 801852    0    0    16     0 1701 2258  0  1 99  0  0  0
